timestamp,location,traffic_volume,temperature,weather,is_holiday,incident,event
2023-09-14 03:15:00,E,299,16.92,Fog,1,1,Festival
2023-09-14 03:30:00,E,209,10.22,Clear,0,0,Festival
2023-09-14 03:45:00,A,230,38.09,Snow,0,1,Sports
2023-09-14 04:00:00,D,115,22.57,Snow,0,0,Festival
2023-09-14 04:15:00,C,184,30.67,Clear,1,1,Sports
2023-09-14 04:30:00,D,242,36.93,Fog,1,1,Concert
2023-09-14 04:45:00,C,364,19.58,Fog,1,1,Parade
2023-09-14 05:00:00,C,286,33.16,Snow,1,1,Concert
2023-09-14 05:15:00,E,223,2.99,Snow,0,1,Festival
2023-09-14 05:30:00,C,282,36.52,Rain,1,1,Parade
2023-09-14 05:45:00,B,189,4.68,Cloudy,1,0,None
2023-09-14 06:00:00,A,179,37.63,Rain,1,1,None
2023-09-14 06:15:00,C,176,32.79,Fog,0,0,Concert
2023-09-14 06:30:00,E,123,33.29,Rain,1,0,Sports
2023-09-14 06:45:00,A,132,33.56,Snow,0,0,Parade
2023-09-14 07:00:00,B,50,39.34,Cloudy,0,0,Festival
2023-09-14 07:15:00,D,250,13.42,Clear,0,1,Concert
2023-09-14 07:30:00,C,189,9.29,Rain,1,0,Concert
2023-09-14 07:45:00,D,181,34.97,Fog,1,1,Festival
2023-09-14 08:00:00,E,113,9.41,Fog,1,0,Parade
2023-09-14 08:15:00,C,149,31.79,Rain,0,0,Concert
2023-09-14 08:30:00,D,194,13.86,Fog,1,1,Concert
2023-09-14 08:45:00,E,154,15.62,Clear,1,0,Concert
2023-09-14 09:00:00,E,166,14.35,Cloudy,0,0,None
2023-09-14 09:15:00,C,215,11.28,Cloudy,1,0,Festival
2023-09-14 09:30:00,A,53,27.98,Rain,0,0,Festival
2023-09-14 09:45:00,E,181,4.13,Rain,0,0,Parade
2023-09-14 10:00:00,D,167,26.17,Cloudy,1,0,None
2023-09-14 10:15:00,C,165,10.93,Cloudy,1,0,Festival
2023-09-14 10:30:00,B,50,26.62,Snow,1,1,Festival
2023-09-14 10:45:00,C,157,35.22,Cloudy,1,0,Parade
2023-09-14 11:00:00,E,272,16.09,Rain,0,1,Parade
2023-09-14 11:15:00,A,79,16.98,Fog,1,1,Concert
2023-09-14 11:30:00,D,393,4.31,Clear,0,1,Sports
2023-09-14 11:45:00,A,144,38.27,Snow,0,1,Concert
2023-09-14 12:00:00,C,50,16.37,Snow,1,1,None
2023-09-14 12:15:00,A,185,39.85,Rain,1,1,None
2023-09-14 12:30:00,D,140,7.11,Cloudy,1,1,Sports
2023-09-14 12:45:00,B,253,8.64,Snow,1,1,None
2023-09-14 13:00:00,A,221,11.68,Fog,1,0,Concert
2023-09-14 13:15:00,A,243,14.74,Cloudy,0,0,Parade
2023-09-14 13:30:00,D,297,10.79,Fog,0,0,None
2023-09-14 13:45:00,E,203,17.5,Clear,1,0,Sports
2023-09-14 14:00:00,D,221,35.79,Snow,1,1,Parade
2023-09-14 14:15:00,A,366,21.0,Cloudy,0,0,Sports
2023-09-14 14:30:00,E,272,26.35,Fog,0,1,Parade
2023-09-14 14:45:00,B,50,23.26,Fog,0,0,Festival
2023-09-14 15:00:00,C,164,10.24,Cloudy,0,1,Festival
2023-09-14 15:15:00,C,196,4.71,Snow,0,1,Festival
2023-09-14 15:30:00,A,122,7.98,Rain,0,0,None
2023-09-14 15:45:00,E,102,7.35,Fog,0,1,Concert
2023-09-14 16:00:00,B,132,13.74,Snow,1,0,Sports
2023-09-14 16:15:00,E,289,33.53,Fog,1,0,Parade
2023-09-14 16:30:00,E,248,14.08,Cloudy,1,0,None
2023-09-14 16:45:00,C,335,28.38,Fog,0,0,Concert
2023-09-14 17:00:00,E,61,16.06,Cloudy,1,1,None
2023-09-14 17:15:00,B,288,29.05,Snow,0,1,Sports
2023-09-14 17:30:00,D,159,9.85,Clear,1,0,Parade
2023-09-14 17:45:00,A,158,35.07,Cloudy,0,0,Concert
2023-09-14 18:00:00,A,269,12.37,Snow,0,0,Festival
2023-09-14 18:15:00,A,176,29.7,Rain,0,1,Concert
2023-09-14 18:30:00,D,318,19.88,Cloudy,0,0,Concert
2023-09-14 18:45:00,C,143,12.7,Snow,0,1,None
2023-09-14 19:00:00,B,177,30.77,Fog,1,1,Sports
2023-09-14 19:15:00,E,335,24.52,Clear,0,1,Sports
2023-09-14 19:30:00,C,149,28.25,Snow,1,1,Festival
2023-09-14 19:45:00,A,104,3.99,Rain,1,0,None
2023-09-14 20:00:00,C,329,21.14,Clear,0,0,None
2023-09-14 20:15:00,B,139,36.76,Snow,0,0,Concert
2023-09-14 20:30:00,A,173,39.23,Cloudy,0,1,Sports
2023-09-14 20:45:00,C,158,31.76,Cloudy,1,1,None
2023-09-14 21:00:00,E,188,28.19,Clear,0,0,Sports
2023-09-14 21:15:00,A,267,16.93,Fog,1,0,Parade
2023-09-14 21:30:00,C,238,9.23,Clear,1,1,Sports
2023-09-14 21:45:00,C,272,31.88,Rain,1,0,Parade
2023-09-14 22:00:00,B,113,8.32,Rain,0,1,Festival
2023-09-14 22:15:00,D,194,1.07,Cloudy,1,1,Parade
2023-09-14 22:30:00,B,90,4.56,Fog,0,0,Concert
2023-09-14 22:45:00,C,115,6.75,Rain,1,0,None
2023-09-14 23:00:00,C,146,0.91,Clear,1,0,Festival
2023-09-14 23:15:00,C,239,25.37,Clear,0,1,Concert
2023-09-14 23:30:00,E,197,0.6,Snow,1,1,Sports
2023-09-14 23:45:00,E,191,7.09,Fog,1,0,None
2023-09-15 00:00:00,A,232,3.34,Rain,0,1,None
2023-09-15 00:15:00,D,271,20.23,Snow,0,1,Parade
2023-09-15 00:30:00,A,251,35.49,Rain,0,0,Sports
2023-09-15 00:45:00,B,259,5.83,Fog,0,1,Concert
2023-09-15 01:00:00,C,196,20.76,Clear,1,1,Festival
2023-09-15 01:15:00,D,80,6.76,Snow,0,1,Sports
2023-09-15 01:30:00,D,391,9.29,Clear,0,0,Parade
2023-09-15 01:45:00,A,281,21.8,Clear,1,1,Parade
2023-09-15 02:00:00,B,50,22.39,Snow,1,0,Festival
2023-09-15 02:15:00,E,205,23.14,Rain,0,0,Sports
2023-09-15 02:30:00,A,279,10.22,Cloudy,1,1,Concert
2023-09-15 02:45:00,E,281,30.5,Rain,1,0,None
2023-09-15 03:00:00,A,150,37.56,Fog,1,0,Sports
2023-09-15 03:15:00,C,285,2.19,Fog,0,0,Concert
2023-09-15 03:30:00,B,116,39.21,Rain,1,0,Festival
2023-09-15 03:45:00,C,255,22.2,Snow,0,1,Sports
2023-09-15 04:00:00,A,88,19.58,Rain,0,1,Concert
2023-09-15 04:15:00,D,347,23.09,Snow,1,0,Concert
2023-09-15 04:30:00,D,301,35.65,Clear,1,0,None
2023-09-15 04:45:00,A,50,1.28,Rain,0,0,Concert
2023-09-15 05:00:00,A,218,20.33,Cloudy,1,0,Parade
2023-09-15 05:15:00,A,236,24.63,Fog,1,1,Festival
2023-09-15 05:30:00,C,269,16.49,Clear,0,0,Festival
2023-09-15 05:45:00,E,158,21.51,Rain,0,1,Festival
2023-09-15 06:00:00,C,154,19.34,Clear,0,1,Concert
2023-09-15 06:15:00,C,143,21.49,Snow,0,1,None
2023-09-15 06:30:00,D,175,23.65,Fog,0,0,None
2023-09-15 06:45:00,C,238,5.21,Cloudy,1,1,Concert
2023-09-15 07:00:00,D,239,23.7,Cloudy,0,0,Parade
2023-09-15 07:15:00,B,263,18.96,Clear,1,1,Festival
2023-09-15 07:30:00,A,150,33.57,Cloudy,1,1,Sports
2023-09-15 07:45:00,E,339,18.29,Cloudy,0,0,None
2023-09-15 08:00:00,E,221,26.8,Clear,0,0,Sports
2023-09-15 08:15:00,A,354,10.31,Rain,0,0,Parade
2023-09-15 08:30:00,E,189,4.14,Rain,1,0,None
2023-09-15 08:45:00,D,281,28.93,Clear,0,0,None
2023-09-15 09:00:00,A,184,32.36,Cloudy,0,0,Parade
2023-09-15 09:15:00,C,336,25.19,Rain,1,0,Concert
2023-09-15 09:30:00,D,301,1.84,Rain,1,0,Parade
2023-09-15 09:45:00,B,180,1.08,Rain,1,0,None
2023-09-15 10:00:00,A,140,11.29,Snow,0,1,None
2023-09-15 10:15:00,B,164,14.23,Cloudy,0,0,Festival
2023-09-15 10:30:00,B,136,33.95,Rain,1,0,Sports
2023-09-15 10:45:00,A,210,5.16,Clear,1,0,Festival
2023-09-15 11:00:00,C,249,27.29,Fog,0,0,None
2023-09-15 11:15:00,D,157,4.93,Rain,1,1,Parade
2023-09-15 11:30:00,B,289,9.17,Rain,1,1,Sports
2023-09-15 11:45:00,B,112,18.63,Clear,1,1,Parade
2023-09-15 12:00:00,D,94,15.13,Cloudy,1,0,Sports
2023-09-15 12:15:00,C,353,14.22,Snow,1,1,Sports
2023-09-15 12:30:00,D,114,14.62,Cloudy,0,1,Sports
2023-09-15 12:45:00,D,232,17.37,Cloudy,1,1,Festival
2023-09-15 13:00:00,A,313,7.12,Clear,1,0,Parade
2023-09-15 13:15:00,B,327,4.71,Clear,1,0,Parade
2023-09-15 13:30:00,B,108,5.64,Fog,1,0,Sports
2023-09-15 13:45:00,B,75,15.01,Fog,0,1,Festival
2023-09-15 14:00:00,D,174,8.63,Cloudy,0,0,Sports
2023-09-15 14:15:00,A,308,0.4,Cloudy,1,0,Sports
2023-09-15 14:30:00,E,289,6.63,Rain,0,1,Sports
2023-09-15 14:45:00,E,157,26.94,Fog,0,1,None
2023-09-15 15:00:00,E,188,14.38,Rain,1,0,Parade
2023-09-15 15:15:00,B,64,18.72,Snow,1,1,Concert
2023-09-15 15:30:00,B,211,38.57,Rain,1,1,Concert
2023-09-15 15:45:00,A,279,13.15,Cloudy,1,1,Sports
2023-09-15 16:00:00,C,122,19.39,Cloudy,0,1,Sports
2023-09-15 16:15:00,E,156,13.73,Fog,0,1,Festival
2023-09-15 16:30:00,D,211,22.95,Snow,0,1,Sports
2023-09-15 16:45:00,B,203,1.83,Snow,0,1,Sports
2023-09-15 17:00:00,D,187,0.36,Rain,1,0,Parade
2023-09-15 17:15:00,A,171,13.0,Rain,1,0,Parade
2023-09-15 17:30:00,C,206,1.33,Fog,0,1,None
2023-09-15 17:45:00,C,230,14.25,Rain,1,0,Festival
2023-09-15 18:00:00,D,231,21.49,Clear,0,0,Sports
2023-09-15 18:15:00,B,239,33.85,Rain,1,0,Parade
2023-09-15 18:30:00,D,192,8.21,Snow,0,0,Sports
2023-09-15 18:45:00,A,273,0.17,Fog,0,0,Sports
2023-09-15 19:00:00,E,75,4.43,Clear,1,0,None
2023-09-15 19:15:00,E,279,34.79,Rain,1,1,Sports
2023-09-15 19:30:00,E,227,14.94,Rain,0,0,Sports
2023-09-15 19:45:00,A,50,18.97,Rain,0,0,Sports
2023-09-15 20:00:00,B,281,37.62,Rain,0,0,None
2023-09-15 20:15:00,B,234,8.89,Snow,0,1,Concert
2023-09-15 20:30:00,A,230,37.21,Rain,0,0,Concert
2023-09-15 20:45:00,C,332,27.97,Fog,0,0,Parade
2023-09-15 21:00:00,C,287,1.33,Cloudy,0,0,None
2023-09-15 21:15:00,C,195,31.88,Fog,0,0,Sports
2023-09-15 21:30:00,E,195,4.35,Rain,1,0,Parade
2023-09-15 21:45:00,E,86,23.59,Fog,0,0,Festival
2023-09-15 22:00:00,A,286,34.65,Clear,1,0,Concert
2023-09-15 22:15:00,C,131,16.82,Fog,0,0,Sports
2023-09-15 22:30:00,A,160,24.0,Rain,0,1,None
2023-09-15 22:45:00,D,214,31.56,Rain,0,0,Concert
2023-09-15 23:00:00,C,235,25.7,Fog,1,0,Festival
2023-09-15 23:15:00,B,190,25.51,Snow,1,0,Sports
2023-09-15 23:30:00,C,235,34.98,Fog,0,0,Festival
2023-09-15 23:45:00,B,263,15.5,Clear,0,1,None
2023-09-16 00:00:00,D,148,24.25,Cloudy,0,0,None
2023-09-16 00:15:00,C,206,34.3,Cloudy,1,0,Parade
2023-09-16 00:30:00,D,206,19.61,Clear,0,0,Sports
2023-09-16 00:45:00,C,207,21.43,Rain,0,0,Festival
2023-09-16 01:00:00,B,309,22.3,Fog,1,1,None
2023-09-16 01:15:00,D,246,29.95,Rain,0,0,None
2023-09-16 01:30:00,A,159,26.12,Cloudy,0,1,Sports
2023-09-16 01:45:00,A,207,15.23,Snow,1,0,Sports
2023-09-16 02:00:00,D,205,13.01,Snow,0,0,Festival
2023-09-16 02:15:00,E,201,19.41,Clear,1,0,Festival
2023-09-16 02:30:00,D,198,11.2,Cloudy,0,1,Concert
2023-09-16 02:45:00,A,82,25.67,Rain,1,1,Concert
2023-09-16 03:00:00,E,117,11.79,Snow,0,1,Festival
2023-09-16 03:15:00,C,152,5.71,Snow,0,1,Parade
2023-09-16 03:30:00,C,313,37.07,Fog,0,0,None
2023-09-16 03:45:00,E,375,39.83,Fog,0,1,Sports
2023-09-16 04:00:00,B,298,9.42,Clear,1,0,Concert
2023-09-16 04:15:00,E,223,21.36,Fog,0,1,Concert
2023-09-16 04:30:00,D,232,5.67,Cloudy,0,1,Sports
2023-09-16 04:45:00,A,132,13.08,Snow,1,0,Concert
2023-09-16 05:00:00,D,306,37.07,Clear,0,1,Festival
2023-09-16 05:15:00,A,115,22.56,Fog,1,1,Concert
2023-09-16 05:30:00,A,198,27.85,Cloudy,1,1,Parade
2023-09-16 05:45:00,B,83,36.09,Rain,1,1,Parade
2023-09-16 06:00:00,E,132,33.05,Fog,1,0,Concert
2023-09-16 06:15:00,C,233,4.36,Fog,0,0,Sports
2023-09-16 06:30:00,E,83,15.75,Snow,0,0,Parade
2023-09-16 06:45:00,C,183,16.93,Cloudy,0,0,Sports
2023-09-16 07:00:00,D,178,1.43,Snow,1,1,None
2023-09-16 07:15:00,C,210,33.97,Fog,1,0,Festival
2023-09-16 07:30:00,A,87,21.52,Fog,0,0,Parade
2023-09-16 07:45:00,C,243,11.83,Clear,0,0,Concert
2023-09-16 08:00:00,C,250,3.9,Fog,1,0,None
2023-09-16 08:15:00,B,128,5.53,Rain,1,1,Concert
2023-09-16 08:30:00,A,204,30.81,Clear,0,1,None
2023-09-16 08:45:00,E,128,31.35,Rain,0,1,Sports
2023-09-16 09:00:00,A,210,15.05,Rain,0,0,Parade
2023-09-16 09:15:00,C,280,31.23,Fog,1,1,Concert
2023-09-16 09:30:00,B,205,4.38,Cloudy,0,1,Parade
2023-09-16 09:45:00,B,289,26.84,Cloudy,1,0,Sports
2023-09-16 10:00:00,B,223,4.74,Clear,1,0,Festival
2023-09-16 10:15:00,E,377,2.68,Cloudy,1,1,Festival
2023-09-16 10:30:00,C,180,5.56,Fog,1,1,Parade
2023-09-16 10:45:00,A,100,0.13,Rain,1,0,Parade
2023-09-16 11:00:00,C,108,2.59,Rain,0,0,None
2023-09-16 11:15:00,C,113,29.2,Clear,0,0,Festival
2023-09-16 11:30:00,E,57,33.71,Rain,0,1,Concert
2023-09-16 11:45:00,D,244,32.81,Fog,0,1,Concert
2023-09-16 12:00:00,D,206,35.19,Cloudy,0,0,Concert
2023-09-16 12:15:00,E,146,25.58,Cloudy,1,1,Sports
2023-09-16 12:30:00,D,314,28.91,Clear,0,0,Sports
2023-09-16 12:45:00,A,153,15.14,Fog,1,0,Sports
2023-09-16 13:00:00,B,231,21.1,Rain,1,0,Festival
2023-09-16 13:15:00,D,212,36.53,Clear,0,0,None
2023-09-16 13:30:00,E,210,32.91,Fog,1,0,Sports
2023-09-16 13:45:00,A,196,36.23,Rain,0,1,Festival
2023-09-16 14:00:00,B,225,5.26,Cloudy,1,1,Concert
2023-09-16 14:15:00,E,77,2.89,Clear,1,0,Sports
2023-09-16 14:30:00,B,139,2.49,Clear,1,1,Festival
2023-09-16 14:45:00,B,180,27.62,Cloudy,0,1,None
2023-09-16 15:00:00,E,192,3.21,Fog,0,1,None
2023-09-16 15:15:00,D,233,1.11,Snow,0,1,None
2023-09-16 15:30:00,E,209,33.85,Snow,1,0,Concert
2023-09-16 15:45:00,D,285,39.35,Cloudy,0,0,Sports
2023-09-16 16:00:00,C,101,1.79,Clear,0,0,Sports
2023-09-16 16:15:00,A,218,33.36,Snow,1,0,Concert
2023-09-16 16:30:00,D,182,9.97,Cloudy,1,1,Concert
2023-09-16 16:45:00,B,248,25.13,Rain,1,0,None
2023-09-16 17:00:00,A,229,38.67,Clear,0,1,Parade
2023-09-16 17:15:00,C,214,36.25,Rain,0,1,Parade
2023-09-16 17:30:00,B,234,9.18,Fog,0,0,Parade
2023-09-16 17:45:00,C,140,14.37,Clear,0,0,Concert
2023-09-16 18:00:00,D,131,24.71,Clear,0,0,Concert
2023-09-16 18:15:00,D,202,14.79,Cloudy,0,0,Sports
2023-09-16 18:30:00,E,219,21.33,Clear,1,0,Parade
2023-09-16 18:45:00,E,226,9.03,Snow,0,0,None
2023-09-16 19:00:00,A,211,32.14,Fog,0,1,Concert
2023-09-16 19:15:00,D,215,30.47,Snow,1,0,Concert
2023-09-16 19:30:00,D,230,8.48,Fog,1,0,Sports
2023-09-16 19:45:00,B,70,36.26,Clear,0,1,Parade
2023-09-16 20:00:00,A,153,11.29,Clear,1,0,Parade
2023-09-16 20:15:00,A,51,12.14,Cloudy,0,1,None
2023-09-16 20:30:00,C,329,24.38,Snow,1,0,None
2023-09-16 20:45:00,D,79,25.43,Snow,1,1,Concert
2023-09-16 21:00:00,D,336,19.44,Cloudy,1,1,Concert
2023-09-16 21:15:00,E,74,6.82,Clear,0,1,Parade
2023-09-16 21:30:00,D,161,26.42,Clear,0,0,Concert
2023-09-16 21:45:00,B,162,31.65,Snow,0,1,Concert
2023-09-16 22:00:00,B,162,15.93,Rain,1,0,None
2023-09-16 22:15:00,B,152,2.35,Rain,0,0,Parade
2023-09-16 22:30:00,C,232,11.96,Clear,0,1,Parade
2023-09-16 22:45:00,A,383,19.6,Fog,1,0,Festival
2023-09-16 23:00:00,A,282,0.78,Snow,0,0,Sports
2023-09-16 23:15:00,D,153,25.05,Snow,0,0,Concert
2023-09-16 23:30:00,C,250,26.56,Rain,0,1,Parade
2023-09-16 23:45:00,E,279,16.97,Cloudy,0,0,None
2023-09-17 00:00:00,B,237,12.69,Cloudy,1,0,Festival
2023-09-17 00:15:00,A,196,18.51,Clear,1,1,None
2023-09-17 00:30:00,D,202,10.24,Clear,0,1,Festival
2023-09-17 00:45:00,C,187,10.36,Snow,1,0,Festival
2023-09-17 01:00:00,A,143,21.87,Cloudy,1,1,Concert
2023-09-17 01:15:00,E,188,36.71,Snow,1,0,Concert
2023-09-17 01:30:00,A,208,23.44,Rain,0,1,Festival
2023-09-17 01:45:00,E,95,24.93,Snow,1,0,None
2023-09-17 02:00:00,E,138,15.87,Clear,0,0,Concert
2023-09-17 02:15:00,C,169,13.96,Clear,0,1,Concert
2023-09-17 02:30:00,A,260,33.89,Clear,1,0,Festival
2023-09-17 02:45:00,B,188,17.77,Snow,1,1,Festival
2023-09-17 03:00:00,A,263,31.48,Clear,0,0,Concert
2023-09-17 03:15:00,A,253,35.93,Rain,0,1,Sports
2023-09-17 03:30:00,C,315,6.99,Clear,1,0,Concert
2023-09-17 03:45:00,B,100,15.3,Snow,0,1,Parade
2023-09-17 04:00:00,C,344,9.92,Snow,1,0,Parade
2023-09-17 04:15:00,C,64,0.26,Clear,0,1,Parade
2023-09-17 04:30:00,C,148,20.87,Rain,1,1,Sports
2023-09-17 04:45:00,B,260,31.29,Cloudy,0,1,Festival
2023-09-17 05:00:00,B,308,27.04,Clear,1,0,Concert
2023-09-17 05:15:00,B,175,32.45,Fog,1,1,Festival
2023-09-17 05:30:00,B,302,36.56,Clear,1,0,Sports
2023-09-17 05:45:00,A,254,12.57,Clear,0,1,Concert
2023-09-17 06:00:00,C,183,2.79,Cloudy,0,1,None
2023-09-17 06:15:00,A,430,5.21,Fog,1,1,Sports
2023-09-17 06:30:00,D,166,38.93,Fog,1,1,Concert
2023-09-17 06:45:00,E,123,31.82,Clear,1,1,Festival
2023-09-17 07:00:00,A,265,1.31,Clear,1,0,Concert
2023-09-17 07:15:00,A,113,10.36,Clear,0,1,None
2023-09-17 07:30:00,C,252,10.55,Rain,1,1,Festival
2023-09-17 07:45:00,C,247,31.48,Cloudy,0,1,Concert
2023-09-17 08:00:00,E,187,35.26,Clear,0,0,Festival
2023-09-17 08:15:00,A,231,33.3,Clear,0,1,Festival
2023-09-17 08:30:00,C,169,18.36,Fog,0,0,Parade
2023-09-17 08:45:00,A,95,9.75,Snow,1,0,Sports
2023-09-17 09:00:00,E,123,33.68,Clear,1,0,None
2023-09-17 09:15:00,C,164,10.34,Cloudy,1,0,Sports
2023-09-17 09:30:00,E,227,7.2,Rain,0,0,Concert
2023-09-17 09:45:00,C,283,22.71,Fog,1,0,Festival
2023-09-17 10:00:00,A,266,28.08,Fog,0,0,Festival
2023-09-17 10:15:00,E,366,18.17,Clear,0,1,Festival
2023-09-17 10:30:00,A,110,32.86,Snow,0,0,Festival
2023-09-17 10:45:00,E,186,32.03,Rain,0,0,None
2023-09-17 11:00:00,D,150,28.82,Fog,0,1,Sports
2023-09-17 11:15:00,C,158,10.98,Snow,0,1,Festival
2023-09-17 11:30:00,B,208,10.03,Fog,1,0,None
2023-09-17 11:45:00,D,138,15.42,Clear,0,1,Parade
2023-09-17 12:00:00,E,183,2.35,Cloudy,0,1,Parade
2023-09-17 12:15:00,E,253,17.11,Snow,1,1,Parade
2023-09-17 12:30:00,D,210,0.39,Cloudy,0,1,Concert
2023-09-17 12:45:00,B,66,29.14,Rain,1,1,Concert
2023-09-17 13:00:00,C,310,20.35,Cloudy,1,1,Parade
2023-09-17 13:15:00,C,184,39.37,Fog,1,1,None
2023-09-17 13:30:00,B,208,36.91,Fog,1,1,Festival
2023-09-17 13:45:00,B,231,15.58,Snow,1,1,None
2023-09-17 14:00:00,A,86,15.34,Fog,0,1,None
2023-09-17 14:15:00,C,275,4.48,Snow,1,1,None
2023-09-17 14:30:00,C,275,7.57,Fog,1,1,Festival
2023-09-17 14:45:00,B,188,30.94,Clear,1,0,Sports
2023-09-17 15:00:00,B,271,6.71,Snow,0,0,Parade
2023-09-17 15:15:00,E,193,19.46,Clear,1,1,Sports
2023-09-17 15:30:00,A,153,32.13,Fog,0,1,None
2023-09-17 15:45:00,D,198,5.23,Clear,1,0,Sports
2023-09-17 16:00:00,E,298,32.18,Clear,0,1,None
2023-09-17 16:15:00,A,145,29.18,Cloudy,0,0,Festival
2023-09-17 16:30:00,D,116,22.89,Cloudy,1,1,Festival
2023-09-17 16:45:00,A,72,30.76,Rain,0,1,Festival
2023-09-17 17:00:00,A,155,11.42,Fog,0,1,Parade
2023-09-17 17:15:00,C,297,17.98,Rain,0,0,None
2023-09-17 17:30:00,A,211,28.32,Snow,1,0,Parade
2023-09-17 17:45:00,C,241,4.47,Cloudy,0,1,None
2023-09-17 18:00:00,C,200,37.5,Fog,0,1,Festival
2023-09-17 18:15:00,D,156,10.69,Fog,0,1,Concert
2023-09-17 18:30:00,C,225,15.33,Snow,1,1,Parade
2023-09-17 18:45:00,A,103,14.9,Cloudy,0,0,Sports
2023-09-17 19:00:00,A,160,12.77,Rain,0,1,Sports
2023-09-17 19:15:00,C,178,20.08,Snow,0,1,Parade
2023-09-17 19:30:00,B,197,32.95,Rain,0,0,None
2023-09-17 19:45:00,A,318,7.42,Cloudy,1,0,None
2023-09-17 20:00:00,E,262,9.97,Snow,0,1,Concert
2023-09-17 20:15:00,B,166,16.82,Snow,0,1,Festival
2023-09-17 20:30:00,B,194,37.57,Cloudy,1,1,Festival
2023-09-17 20:45:00,C,60,6.72,Cloudy,0,1,Sports
2023-09-17 21:00:00,B,161,4.6,Clear,1,1,Concert
2023-09-17 21:15:00,C,182,36.89,Rain,0,0,Festival
2023-09-17 21:30:00,E,173,7.7,Snow,1,1,Concert
2023-09-17 21:45:00,E,188,33.81,Clear,0,1,None
2023-09-17 22:00:00,C,241,12.85,Clear,0,1,Parade
2023-09-17 22:15:00,B,168,17.39,Clear,1,0,Parade
2023-09-17 22:30:00,E,215,38.64,Snow,0,0,Sports
2023-09-17 22:45:00,B,50,22.09,Rain,1,0,Sports
2023-09-17 23:00:00,D,242,25.77,Fog,0,1,Festival
2023-09-17 23:15:00,D,324,14.7,Cloudy,1,0,Sports
2023-09-17 23:30:00,B,270,29.86,Cloudy,1,0,Sports
2023-09-17 23:45:00,D,212,3.47,Snow,1,1,Parade
2023-09-18 00:00:00,C,179,34.92,Clear,0,1,Concert
2023-09-18 00:15:00,C,118,1.12,Rain,1,0,Concert
2023-09-18 00:30:00,B,186,17.84,Cloudy,0,0,Festival
2023-09-18 00:45:00,C,299,28.05,Cloudy,0,1,Parade
2023-09-18 01:00:00,A,50,37.55,Snow,1,1,Sports
2023-09-18 01:15:00,C,352,37.98,Cloudy,0,0,Concert
2023-09-18 01:30:00,C,177,11.2,Rain,1,0,Sports
2023-09-18 01:45:00,D,289,36.35,Cloudy,1,0,Concert
2023-09-18 02:00:00,A,161,21.91,Snow,0,0,None
2023-09-18 02:15:00,C,269,25.98,Rain,0,1,Parade
2023-09-18 02:30:00,A,243,0.78,Fog,1,0,Parade
2023-09-18 02:45:00,E,160,8.81,Snow,0,0,Parade
2023-09-18 03:00:00,E,136,0.27,Clear,0,1,None
2023-09-18 03:15:00,D,240,4.25,Cloudy,1,1,Sports
2023-09-18 03:30:00,A,179,28.55,Snow,1,0,Parade
2023-09-18 03:45:00,B,203,23.16,Rain,0,0,Sports
2023-09-18 04:00:00,D,237,36.6,Cloudy,0,1,Festival
2023-09-18 04:15:00,A,187,30.41,Snow,1,0,None
2023-09-18 04:30:00,C,301,8.13,Cloudy,0,0,Parade
2023-09-18 04:45:00,E,184,37.97,Rain,0,1,Sports
2023-09-18 05:00:00,C,122,32.76,Clear,0,1,None
2023-09-18 05:15:00,C,437,10.88,Clear,0,0,Sports
2023-09-18 05:30:00,E,229,15.8,Rain,0,1,Sports
2023-09-18 05:45:00,A,348,14.5,Fog,1,1,Sports
2023-09-18 06:00:00,A,283,18.42,Snow,0,1,Concert
2023-09-18 06:15:00,E,92,30.88,Fog,0,0,None
2023-09-18 06:30:00,D,288,1.74,Clear,1,0,Concert
2023-09-18 06:45:00,A,157,1.27,Rain,1,1,None
2023-09-18 07:00:00,E,149,24.02,Fog,0,0,Festival
2023-09-18 07:15:00,C,217,12.09,Snow,0,0,Concert
2023-09-18 07:30:00,C,113,36.05,Cloudy,1,1,Concert
2023-09-18 07:45:00,A,117,34.7,Clear,0,0,Parade
2023-09-18 08:00:00,D,81,36.48,Fog,1,1,Parade
2023-09-18 08:15:00,C,221,31.47,Fog,1,1,None
2023-09-18 08:30:00,C,317,39.94,Fog,1,1,Concert
2023-09-18 08:45:00,B,366,26.25,Rain,1,0,Sports
2023-09-18 09:00:00,B,284,19.01,Snow,1,1,None
2023-09-18 09:15:00,A,324,9.46,Snow,0,1,None
2023-09-18 09:30:00,E,208,2.25,Clear,0,1,Concert
2023-09-18 09:45:00,E,328,7.41,Fog,0,0,Parade
2023-09-18 10:00:00,A,165,17.88,Cloudy,1,1,Sports
2023-09-18 10:15:00,D,224,29.09,Clear,0,1,Festival
2023-09-18 10:30:00,B,224,25.29,Snow,0,0,None
2023-09-18 10:45:00,D,232,36.98,Snow,1,1,Festival
2023-09-18 11:00:00,B,286,28.01,Snow,0,0,Sports
2023-09-18 11:15:00,D,55,23.77,Snow,0,1,None
2023-09-18 11:30:00,E,174,31.28,Clear,1,1,Parade
2023-09-18 11:45:00,D,235,5.83,Clear,1,0,Parade
2023-09-18 12:00:00,B,334,15.94,Clear,0,1,Parade
2023-09-18 12:15:00,A,121,12.43,Rain,1,0,Sports
2023-09-18 12:30:00,A,220,31.87,Snow,0,0,Concert
2023-09-18 12:45:00,C,206,16.88,Snow,1,0,None
